jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|tmParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tmParams|pamLength,  modelParams|sensorParams|encoders|size_tcp:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|size_http:n,  modelParams|sensorParams|encoders|total_tcp:n,  modelParams|sensorParams|encoders|size:n,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|total_http:n,  modelParams|sensorParams|encoders|total:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|sensorParams|encoders|total_udp:n,  modelParams|spParams|synPermInactiveDec,  modelParams|sensorParams|encoders|size_udp:n,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=total,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=total, 
1005,  1650,  completed,  eof,  2019-03-31 04:28:46,  2019-03-31 04:28:49,  3,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|sensorParams|encoders|total_udp:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  361,  11,  None,  14,  None,  3,  None,  0.05005,  None,  None,  None,  None,  None,  None,  275,  272,  0.05015,  None,  12221.6086779,  51.0496286944, 
1005,  1651,  completed,  eof,  2019-03-31 04:28:46,  2019-03-31 04:28:48,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|size:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  22,  None,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1652,  completed,  eof,  2019-03-31 04:28:48,  2019-03-31 04:28:50,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|size_http:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  22,  None,  None,  None,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1653,  completed,  eof,  2019-03-31 04:28:48,  2019-03-31 04:28:50,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|sensorParams|encoders|size_tcp:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  22,  0.0001,  None,  None,  None,  None,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1654,  completed,  eof,  2019-03-31 04:28:48,  2019-03-31 04:28:50,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|size_udp:n_22.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  None,  None,  None,  None,  28,  None,  0.1,  22,  23494.4933045,  98.1364394141, 
1005,  1655,  completed,  eof,  2019-03-31 04:28:49,  2019-03-31 04:28:51,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  None,  1.0,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1656,  completed,  eof,  2019-03-31 04:28:50,  2019-03-31 04:28:53,  3,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  0.5,  1,  None,  0.0001,  None,  None,  None,  None,  None,  None,  28,  None,  0.1,  None,  16289.1183175,  68.0396062238, 
1005,  1657,  completed,  eof,  2019-03-31 04:28:50,  2019-03-31 04:28:52,  2,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  1,  12,  None,  1,  None,  0.0001,  None,  None,  None,  None,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1658,  completed,  eof,  2019-03-31 04:28:50,  2019-03-31 04:28:52,  2,  modelParams|tmParams|minThreshold_9.modelParams|sensorParams|encoders|total:n_22.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1.modelParams|tmParams|activationThreshold_12,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  None,  None,  None,  22,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1659,  completed,  eof,  2019-03-31 04:28:51,  2019-03-31 04:28:52,  1,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|sensorParams|encoders|total_http:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  None,  None,  22,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1660,  completed,  eof,  2019-03-31 04:28:52,  2019-03-31 04:28:54,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|sensorParams|encoders|total_tcp:n_22.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  22,  None,  None,  None,  None,  28,  None,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1671,  completed,  eof,  2019-03-31 04:28:52,  2019-03-31 04:28:54,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|sensorParams|encoders|total_udp:n_22.modelParams|spParams|synPermInactiveDec_0.1,  361,  9,  None,  12,  None,  1,  None,  0.0001,  None,  None,  None,  None,  None,  None,  28,  22,  0.1,  None,  23494.4933045,  98.1364394141, 
1005,  1672,  completed,  eof,  2019-03-31 04:28:52,  2019-03-31 04:28:57,  5,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|size:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  521,  None,  None,  None,  521,  None,  0.0003,  None,  12326.6904565,  51.4885550192, 
1005,  1673,  completed,  eof,  2019-03-31 04:28:53,  2019-03-31 04:28:59,  6,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|size_http:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  521,  None,  None,  None,  None,  None,  521,  None,  0.0003,  None,  10478.9087275,  43.7703753866, 
1005,  1674,  completed,  eof,  2019-03-31 04:28:54,  2019-03-31 04:29:01,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|sensorParams|encoders|size_tcp:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  521,  0.1,  None,  None,  None,  None,  None,  None,  521,  None,  0.0003,  None,  11464.7564304,  47.8882587613, 
1005,  1675,  completed,  eof,  2019-03-31 04:28:54,  2019-03-31 04:29:01,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|size_udp:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  None,  None,  None,  None,  521,  None,  0.0003,  521,  15599.1521642,  65.1576193378, 
1005,  1676,  completed,  eof,  2019-03-31 04:28:57,  2019-03-31 04:29:04,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  None,  6.0,  None,  None,  521,  None,  0.0003,  None,  6606.56099097,  27.5955886353, 
1005,  1677,  completed,  eof,  2019-03-31 04:29:00,  2019-03-31 04:29:07,  7,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  12.0,  5,  None,  0.1,  None,  None,  None,  None,  None,  None,  521,  None,  0.0003,  None,  6606.56099097,  27.5955886353, 
1005,  1678,  completed,  eof,  2019-03-31 04:29:01,  2019-03-31 04:29:09,  8,  modelParams|tmParams|minThreshold_12.modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  1,  16,  None,  5,  None,  0.1,  None,  None,  None,  None,  None,  None,  521,  None,  0.0003,  None,  6606.56099097,  27.5955886353, 
1005,  1679,  completed,  eof,  2019-03-31 04:29:03,  2019-03-31 04:29:10,  7,  modelParams|tmParams|minThreshold_12.modelParams|sensorParams|encoders|total:n_521.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003.modelParams|tmParams|activationThreshold_16,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  None,  None,  None,  521,  521,  None,  0.0003,  None,  11163.7575054,  46.6309870088, 
1005,  1680,  completed,  eof,  2019-03-31 04:29:04,  2019-03-31 04:29:10,  6,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|sensorParams|encoders|total_http:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  None,  None,  521,  None,  521,  None,  0.0003,  None,  9946.3505577,  41.5458812516, 
1005,  1681,  completed,  eof,  2019-03-31 04:29:07,  2019-03-31 04:29:13,  6,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|sensorParams|encoders|total_tcp:n_521.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  521,  None,  None,  None,  None,  521,  None,  0.0003,  None,  11202.6959192,  46.7936326651, 
1005,  1682,  completed,  eof,  2019-03-31 04:29:09,  2019-03-31 04:29:14,  5,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|sensorParams|encoders|total_udp:n_521.modelParams|spParams|synPermInactiveDec_0.0003,  361,  12,  None,  16,  None,  5,  None,  0.1,  None,  None,  None,  None,  None,  None,  521,  521,  0.0003,  None,  14754.3977361,  61.6290822173, 
1005,  1683,  completed,  eof,  2019-03-31 04:29:10,  2019-03-31 04:29:13,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|size:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  147,  None,  None,  None,  151,  None,  0.075075,  None,  8257.44559564,  34.4913294748, 
1005,  1684,  completed,  eof,  2019-03-31 04:29:10,  2019-03-31 04:29:13,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|size_http:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  147,  None,  None,  None,  None,  None,  151,  None,  0.075075,  None,  8695.42758629,  36.3207791477, 
1005,  1685,  completed,  eof,  2019-03-31 04:29:13,  2019-03-31 04:29:16,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|size_tcp:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  147,  0.025075,  None,  None,  None,  None,  None,  None,  151,  None,  0.075075,  None,  8738.77750074,  36.5018516313, 
1005,  1686,  completed,  eof,  2019-03-31 04:29:13,  2019-03-31 04:29:16,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|size_udp:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  None,  None,  None,  None,  151,  None,  0.075075,  147,  10296.8523584,  43.009926391, 
1005,  1687,  completed,  eof,  2019-03-31 04:29:13,  2019-03-31 04:29:16,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  None,  4.75,  None,  None,  151,  None,  0.075075,  None,  6409.503725,  26.7724809311, 
1005,  1688,  completed,  eof,  2019-03-31 04:29:14,  2019-03-31 04:29:17,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  9.125,  2,  None,  0.025075,  None,  None,  None,  None,  None,  None,  151,  None,  0.075075,  None,  6350.03692318,  26.5240882495, 
1005,  1689,  completed,  eof,  2019-03-31 04:29:16,  2019-03-31 04:29:18,  2,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  1,  13,  None,  2,  None,  0.025075,  None,  None,  None,  None,  None,  None,  151,  None,  0.075075,  None,  6409.503725,  26.7724809311, 
1005,  1690,  completed,  eof,  2019-03-31 04:29:16,  2019-03-31 04:29:19,  3,  modelParams|tmParams|minThreshold_10.modelParams|sensorParams|encoders|total:n_147.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075.modelParams|tmParams|activationThreshold_13,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  None,  None,  None,  147,  151,  None,  0.075075,  None,  7640.71985332,  31.915267601, 
1005,  1691,  completed,  eof,  2019-03-31 04:29:16,  2019-03-31 04:29:19,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|total_http:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  None,  None,  147,  None,  151,  None,  0.075075,  None,  8484.46944558,  35.4396075248, 
1005,  1692,  completed,  eof,  2019-03-31 04:29:17,  2019-03-31 04:29:20,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|sensorParams|encoders|total_tcp:n_147.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  147,  None,  None,  None,  None,  151,  None,  0.075075,  None,  7332.42600691,  30.6275249803, 
1005,  1693,  completed,  eof,  2019-03-31 04:29:18,  2019-03-31 04:29:21,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|sensorParams|encoders|total_udp:n_147.modelParams|spParams|synPermInactiveDec_0.075075,  361,  10,  None,  13,  None,  2,  None,  0.025075,  None,  None,  None,  None,  None,  None,  151,  147,  0.075075,  None,  11385.7090874,  47.5580782081, 
1005,  1694,  completed,  eof,  2019-03-31 04:29:19,  2019-03-31 04:29:23,  4,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|size:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  361,  11,  None,  15,  None,  4,  None,  0.075025,  None,  None,  396,  None,  None,  None,  398,  None,  0.025225,  None,  10004.6142462,  41.7892485317, 
1005,  1705,  completed,  eof,  2019-03-31 04:29:19,  2019-03-31 04:29:24,  5,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|size_http:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  361,  11,  None,  15,  None,  4,  None,  0.075025,  396,  None,  None,  None,  None,  None,  398,  None,  0.025225,  None,  8937.54154488,  37.3320885435, 
1005,  1706,  completed,  eof,  2019-03-31 04:29:20,  2019-03-31 04:29:24,  4,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|sensorParams|encoders|size_tcp:n_396.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  361,  11,  None,  15,  None,  4,  396,  0.075025,  None,  None,  None,  None,  None,  None,  398,  None,  0.025225,  None,  10033.6249149,  41.910426022, 
